price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,yr_sold_built
299000.0,3,1.75,1180,13927,1.0,0,0,5,7,1180,0,1400,13173,52
530000.0,2,2.25,1260,1312,3.0,0,0,3,8,1260,0,1300,1312,7
680000.0,3,2.5,1800,4400,1.0,0,0,5,7,1350,450,1920,4400,44
199900.0,4,1.75,1790,12000,1.0,0,0,5,6,1790,0,1550,9840,71
224000.0,3,1.75,1760,6300,1.0,0,0,3,7,1060,700,1340,7300,52
244000.0,3,1.75,1540,8885,1.0,0,0,4,7,1440,100,1540,12734,34
485000.0,4,1.75,1260,3880,1.0,0,0,5,7,860,400,1000,3880,97
330000.0,4,2.5,2240,7589,2.0,0,0,3,8,2240,0,2250,7300,21
509000.0,4,2.0,1630,1724,1.5,0,0,3,6,1030,600,1780,3810,99
440000.0,4,2.5,2350,7203,2.0,0,0,3,8,2350,0,2260,7274,25
244000.0,3,2.0,1350,8587,1.0,0,0,3,7,1350,0,1350,8587,16
399700.0,4,1.75,1320,4800,1.0,0,0,4,7,870,450,940,4800,84
519000.0,4,2.5,1950,2617,1.5,0,0,4,7,1250,700,1520,1438,104
211000.0,4,1.0,2100,9200,1.0,0,0,3,7,1050,1050,1540,10033,55
950000.0,3,2.5,3480,7800,1.0,0,0,4,7,1750,1730,3010,9918,73
410000.0,3,2.5,1830,2839,2.0,0,0,3,8,1830,0,1830,3011,15
750000.0,4,2.0,2640,5000,2.0,0,0,3,7,2040,600,1330,5000,66
133400.0,3,1.0,900,2550,1.0,0,0,4,6,900,0,1120,2550,36
240000.0,3,2.0,1553,6550,1.0,0,0,3,7,1553,0,1010,10546,115
539000.0,3,2.5,1710,2300,2.0,0,0,3,8,1570,140,2120,2856,9
688000.0,4,3.0,3400,292723,2.0,0,0,3,10,3400,0,1760,69696,16
465000.0,3,1.5,1270,5112,1.0,0,0,3,7,1270,0,1580,5080,64
936000.0,3,1.75,2960,12420,1.0,0,2,4,8,1480,1480,2700,9106,62
620000.0,4,2.5,3040,9606,2.0,0,0,3,7,3040,0,1690,3849,11
429950.0,3,1.75,1430,9750,1.0,0,0,5,7,1430,0,1630,9282,52
296475.0,3,2.5,1520,4170,2.0,0,0,3,7,1520,0,1560,4237,10
330000.0,4,2.0,1820,9450,1.0,0,0,3,7,1100,720,1540,9450,53
445000.0,3,2.25,1800,11200,1.0,0,0,3,8,1270,530,1940,11250,35
846000.0,4,3.25,2720,4000,2.0,0,1,3,10,2070,650,1450,4000,0
725000.0,4,1.75,1980,5850,1.0,0,1,4,8,1380,600,1810,5850,55
369000.0,4,2.5,2550,7349,2.0,0,0,3,9,2550,0,2400,8508,26
625000.0,3,1.75,2210,16200,1.0,0,0,3,8,1390,820,2050,16200,56
535000.0,3,2.0,2120,4080,2.0,0,0,3,7,2120,0,2280,4080,11
229950.0,4,1.5,1570,6717,1.0,0,0,5,6,1570,0,1140,6716,103
229999.0,3,1.75,1310,6960,1.0,0,0,4,7,1310,0,1580,7200,41
850000.0,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,2080,4160,103
589900.0,4,4.5,3870,35889,2.0,0,0,3,10,2530,1340,3020,35366,13
513000.0,2,1.0,1840,4322,1.0,0,0,4,7,1160,680,1750,4322,100
401000.0,3,1.0,1120,8321,1.0,0,0,4,6,1120,0,1980,8671,73
260000.0,3,2.5,1440,2500,2.0,0,0,3,7,1440,0,1440,5000,8
525000.0,4,2.75,2300,26650,1.0,0,0,4,8,2300,0,2000,9879,65
470000.0,3,3.5,2070,11658,1.0,0,0,4,8,1370,700,1930,8744,38
205000.0,4,1.5,1420,8063,1.0,0,0,3,7,940,480,1330,7515,53
620000.0,3,2.25,2010,7495,1.0,0,0,4,8,1570,440,2050,8402,36
229000.0,3,1.5,1200,5000,1.0,0,0,3,6,1200,0,1440,2500,35
445000.0,2,2.0,1150,6634,1.0,0,0,3,7,860,290,1680,6892,74
215000.0,2,1.0,1240,7200,1.0,0,0,3,7,1240,0,1130,9200,47
504975.0,2,2.5,1900,4871,2.0,0,0,3,8,1900,0,1640,4780,9
495000.0,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,2210,9687,34
205000.0,3,1.0,1120,8342,1.0,0,0,4,7,1120,0,1190,6660,39
152275.0,1,1.0,1020,6871,1.0,0,0,3,6,1020,0,1260,6933,77
586000.0,4,2.25,1930,8338,1.0,0,0,3,8,1930,0,2280,7616,47
779950.0,2,2.5,2680,7625,1.0,0,0,3,9,2680,0,2310,7395,12
557000.0,4,1.75,2660,11315,2.0,0,0,4,8,2660,0,1980,11315,31
610000.0,4,2.25,2200,7200,1.0,0,2,4,8,1220,980,1940,6000,56
405000.0,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,1550,7271,61
320000.0,4,2.25,2310,7490,2.0,0,0,3,8,2310,0,2310,8480,34
356000.0,3,1.0,920,3863,1.0,0,0,3,6,920,0,1080,5150,44
794500.0,5,3.0,3030,4120,1.5,0,0,4,7,1930,1100,1280,3090,102
349000.0,3,1.75,1590,9620,1.0,0,0,3,7,1590,0,2980,9398,26
549000.0,4,2.25,2740,88426,2.0,0,0,3,7,2740,0,2740,62726,23
193000.0,3,1.0,960,10761,1.0,0,0,4,6,960,0,960,10761,52
700000.0,3,1.5,2240,7227,2.0,0,1,3,9,1440,800,3150,16150,37
523000.0,3,2.5,2400,6182,2.0,0,0,3,8,2400,0,2420,5829,17
565000.0,5,3.25,2860,20790,1.0,0,0,4,7,1800,1060,1920,9612,49
500000.0,4,2.5,2960,5027,2.0,0,0,3,7,2960,0,2760,5500,15
1450000.0,4,3.25,3770,4103,2.0,0,0,5,9,2710,1060,2560,4160,89
710000.0,6,3.5,3830,68825,2.0,0,0,3,9,3830,0,2410,68825,20
333000.0,4,2.0,2750,9001,1.0,0,0,3,8,2750,0,1340,11050,6
580000.0,3,1.75,2100,6874,1.0,0,0,3,7,1300,800,2220,5912,71
289950.0,4,1.75,1500,8400,1.0,0,0,3,7,1200,300,1780,9913,58
375000.0,2,1.0,710,4618,1.0,0,1,3,5,710,0,1810,4988,90
505000.0,2,3.0,2770,10800,1.5,0,0,5,8,1910,860,2140,10800,30
324950.0,3,1.75,2050,6720,1.0,0,2,3,7,1050,1000,2380,7260,75
490000.0,4,2.25,1960,10275,2.0,0,0,3,7,1960,0,1560,10275,49
630000.0,4,2.0,1770,6000,2.0,0,0,5,7,1770,0,1340,6000,103
595000.0,3,2.75,3290,22649,2.0,0,0,4,8,3290,0,2750,6119,21
872500.0,4,2.0,1990,6000,1.0,0,0,3,9,1260,730,1770,6000,59
490000.0,2,1.0,1760,5250,1.0,0,2,4,7,1000,760,1760,5400,64
1900000.0,4,3.25,5080,27755,2.0,0,0,3,11,5080,0,4730,22326,13
310000.0,2,1.0,1020,8102,1.0,0,0,3,7,1020,0,1770,7291,59
450000.0,3,1.0,1350,92721,1.0,0,0,2,6,1200,150,1860,8096,69
539000.0,3,1.5,1740,12000,2.0,0,0,3,9,1740,0,2580,12224,40
888550.0,3,2.5,3540,38322,2.0,0,0,3,10,3540,0,3540,35926,25
269950.0,3,2.5,1520,8720,1.0,0,0,3,7,1080,440,1720,7551,33
142000.0,0,0.0,290,20875,1.0,0,0,1,1,290,0,1620,22850,51
300000.0,3,1.75,1310,9761,1.0,0,0,3,7,1310,0,1490,9600,47
780000.0,2,3.25,3000,24004,1.0,0,0,3,10,2410,590,4270,24506,62
545000.0,3,2.5,2660,20369,2.0,0,0,3,8,2660,0,2720,12927,22
278000.0,3,2.25,2120,9804,2.0,0,0,3,7,2120,0,2120,7200,21
342000.0,3,2.25,1200,2845,2.0,0,0,3,7,1200,0,1220,2140,28
190000.0,4,1.75,1900,9861,1.0,0,0,4,7,1900,0,1720,7967,48
387000.0,2,1.5,1010,948,3.0,0,0,3,8,1010,0,1330,1318,15
279950.0,3,2.25,1850,7480,2.0,0,0,3,7,1850,0,1870,7480,37
550000.0,6,4.5,4520,40164,2.0,0,0,3,9,3580,940,2870,13068,62
439000.0,3,2.0,2010,251341,2.0,0,0,3,8,1510,500,1780,108900,11
774888.0,3,2.25,2420,23507,1.0,0,0,4,8,2420,0,2540,22257,45
480000.0,5,2.5,2732,9500,1.0,0,2,4,8,1870,862,2720,10000,39
835000.0,4,2.0,1910,6960,1.5,0,0,5,8,1910,0,1360,3300,73
1500000.0,5,3.5,3520,5400,2.0,0,0,3,9,2400,1120,1360,3600,7
771000.0,4,2.0,2220,3760,1.5,0,0,4,7,1370,850,1620,3760,86
1225000.0,4,2.25,2020,5800,1.0,0,3,4,9,1760,260,3100,5800,73
600000.0,4,2.5,2090,7290,1.0,0,0,5,8,1420,670,2110,8436,48
305000.0,3,1.0,1580,7424,1.0,0,0,3,7,1010,570,1710,7772,52
1388000.0,5,1.75,2650,11340,1.0,0,0,3,8,2650,0,2780,13204,60
216500.0,3,1.0,1020,11652,1.0,0,0,4,6,1020,0,1690,11652,43
370000.0,3,2.5,1070,1219,2.0,0,0,3,7,720,350,1070,1254,11
492650.0,4,1.75,2120,9786,1.0,0,0,3,8,1640,480,2310,8787,47
431200.0,5,1.75,1360,10609,1.0,0,0,3,7,1060,300,1490,9935,48
277500.0,4,2.0,1700,12048,2.0,0,0,3,7,1700,0,1960,7650,25
278000.0,5,1.5,1820,8712,1.0,0,0,5,7,1090,730,1820,8712,55
351000.0,4,1.0,1430,8400,1.0,0,0,3,6,730,700,1310,8240,45
850000.0,4,3.5,4140,7089,2.0,0,0,3,10,3160,980,2640,8896,11
885000.0,2,2.0,1313,3600,1.0,0,0,3,8,1313,0,1080,3600,110
399950.0,3,2.0,1590,87120,1.0,0,3,3,8,1590,0,2780,183161,16
185000.0,3,1.75,1080,9262,1.0,0,0,3,7,1080,0,1090,9262,46
440000.0,5,3.0,2730,6000,1.0,0,0,3,8,1470,1260,2590,6000,35
2395000.0,4,3.25,3800,19798,2.0,0,0,3,10,3800,0,3940,18975,45
299000.0,3,2.25,2540,9961,1.0,0,0,4,8,1320,1220,1870,10251,45
299500.0,3,1.75,1810,34500,1.0,0,0,3,8,1230,580,2090,9735,34
420000.0,3,1.5,1540,7506,1.0,0,0,5,7,1540,0,2180,7653,54
234000.0,4,1.0,1390,18000,1.0,0,0,3,7,1390,0,1390,18000,59
540000.0,2,1.75,1460,4800,1.0,0,0,5,7,850,610,2050,5592,64
649950.0,4,2.5,2350,63162,2.0,0,0,4,8,2350,0,2370,63162,20
330000.0,3,1.0,1160,7912,1.0,0,0,4,7,1160,0,1190,7482,59
840000.0,4,3.25,3500,5960,2.0,0,0,3,9,3500,0,3390,6856,5
370000.0,3,2.5,1980,6922,2.0,0,0,5,8,1980,0,2090,7697,23
410000.0,3,1.5,1250,7700,1.0,0,0,5,7,1250,0,1430,7700,46
257000.0,2,1.0,770,7200,1.0,0,0,3,7,770,0,1320,7139,63
350000.0,3,1.0,1920,6710,1.0,0,0,3,7,1320,600,1810,5600,55
380000.0,2,1.0,1120,7560,1.0,0,1,3,6,1120,0,1120,7200,67
344000.0,3,1.0,1150,12402,1.0,0,0,4,6,1150,0,1400,13600,46
488000.0,3,2.5,1590,2550,3.0,0,0,3,7,1590,0,1260,5100,29
465000.0,3,1.0,910,3880,1.0,0,0,3,7,780,130,1220,3880,72
229500.0,2,1.75,1870,6625,1.0,0,0,3,7,960,910,1680,6000,67
445000.0,5,3.0,2420,11250,2.0,0,0,3,8,2420,0,1510,9950,1
246000.0,4,1.5,2120,7110,1.5,0,0,3,6,2120,0,1540,7110,96
545000.0,5,2.5,2730,17240,1.0,0,0,5,7,1660,1070,2250,13200,56
518000.0,4,2.5,2560,5672,2.0,0,1,3,8,2560,0,2190,6788,9
565000.0,4,2.5,2620,10016,2.0,0,0,3,8,2620,0,2620,10016,18
445000.0,4,2.5,2760,8558,2.0,0,0,3,7,2760,0,2760,7703,14
968000.0,5,2.5,2900,9799,1.0,0,0,3,8,1450,1450,2810,9687,55
725000.0,3,2.0,1820,6324,1.0,0,0,5,7,910,910,1850,6440,70
315500.0,3,1.75,1870,8400,1.0,0,0,3,7,990,880,1750,8400,37
487585.0,4,1.75,2010,9211,1.0,0,0,3,7,1470,540,1840,8500,37
246500.0,2,1.0,940,6000,1.0,0,0,2,7,940,0,1890,8547,61
819000.0,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1540,6000,101
349900.0,5,2.5,2530,4229,2.0,0,0,3,7,2530,0,2070,4879,10
267000.0,3,1.0,940,4700,1.0,0,0,4,6,940,0,1020,5700,72
480000.0,3,2.25,1820,15000,1.0,0,0,3,7,1480,340,1930,13600,37
525000.0,2,1.0,1510,3360,1.0,0,0,3,7,880,630,1330,3360,90
578000.0,4,2.5,2070,5415,2.0,0,0,3,8,2070,0,2120,5331,18
345000.0,3,2.5,1380,1547,3.0,0,0,3,8,1380,0,1380,1465,15
499000.0,3,1.0,1270,6250,1.0,0,0,3,7,910,360,2000,6250,60
425000.0,3,1.5,1390,9680,1.0,0,0,4,7,1390,0,1460,10050,58
268000.0,4,3.0,1840,7510,2.0,0,0,5,8,1840,0,1650,7957,26
240000.0,3,1.0,1600,12566,1.0,0,0,4,7,1600,0,1600,10650,43
147000.0,3,1.5,1480,9606,1.0,0,0,4,7,1100,380,1600,9619,51
500000.0,4,2.0,2120,7806,1.0,0,0,4,6,1770,350,1560,9920,66
1010000.0,4,2.75,2940,5400,1.5,0,2,5,8,1940,1000,1970,2008,104
991500.0,4,3.0,3820,26895,2.0,0,2,3,11,3820,0,3820,24751,20
510000.0,5,2.0,2740,3838,1.0,0,0,4,7,1370,1370,1660,4040,55
1980000.0,4,4.0,4360,12081,2.0,0,0,3,10,4360,0,2180,10800,7
484998.0,4,2.5,1540,1870,2.0,0,0,3,8,1540,0,1540,1619,0
1280000.0,4,3.5,4660,17398,2.0,0,2,3,11,4660,0,5080,24913,11
210000.0,3,1.75,1590,7617,2.0,0,0,3,7,1590,0,1490,7450,28
450000.0,2,1.0,1180,10720,1.0,0,0,4,7,1180,0,1420,10750,59
875000.0,4,1.75,2360,8286,1.0,0,0,3,7,1320,1040,1680,7630,63
529950.0,4,2.75,1860,7500,1.0,0,0,5,8,1220,640,2020,8137,48
415000.0,3,1.75,1470,4000,1.0,0,0,3,7,1070,400,1280,3500,35
590000.0,4,2.0,2990,12970,1.5,0,2,4,7,1960,1030,2500,10680,67
379950.0,3,1.5,1690,9144,1.0,0,0,4,7,1140,550,1840,10600,58
385000.0,1,1.0,660,3570,1.0,0,0,3,6,660,0,1520,4080,109
588000.0,3,1.75,2310,7620,2.0,0,0,3,8,2310,0,2200,7672,72
252500.0,2,1.0,770,2191,1.0,0,0,3,6,770,0,940,5000,77
530000.0,3,3.5,2320,3174,2.0,0,0,3,9,2060,260,2320,3187,17
385000.0,2,1.5,1370,159865,1.0,0,0,3,7,1370,0,1370,16217,55
419000.0,3,2.25,1700,7650,1.0,0,0,4,7,1340,360,1980,7200,39
175000.0,2,1.0,960,5508,1.0,0,0,3,6,770,190,1280,5304,63
515000.0,2,1.0,1150,5664,1.0,0,0,3,7,870,280,1380,5664,67
945000.0,4,2.5,2910,4680,1.5,0,0,5,9,1850,1060,1960,4120,78
359900.0,5,2.25,2290,7420,1.0,0,0,3,7,1290,1000,1660,7526,41
419950.0,4,2.5,2260,5164,2.0,0,0,3,8,2260,0,2260,5866,18
460000.0,3,1.75,1300,4000,1.0,0,0,3,7,900,400,1750,4000,61
255000.0,3,2.25,1850,7151,2.0,0,0,3,7,1850,0,1710,6827,26
481000.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1820,10091,48
719521.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1820,10091,49
1080000.0,3,3.0,4910,43560,2.0,0,0,4,10,4000,910,3540,12288,25
334000.0,4,2.5,2210,6080,1.0,0,2,4,8,1410,800,2210,6175,49
675000.0,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1970,4687,83
556000.0,3,1.75,1640,7437,1.0,0,0,3,7,1090,550,1640,7436,66
900000.0,4,2.0,1980,7200,2.0,0,3,3,8,1700,280,2490,4200,104
400000.0,3,1.0,900,4084,1.5,0,0,3,7,900,0,1280,4080,104
724950.0,4,1.75,1960,4340,1.0,0,0,5,8,980,980,1630,4360,103
321000.0,4,2.25,1800,4500,2.0,0,0,4,8,1800,0,2010,5050,10
1356920.0,4,3.5,4270,5800,2.0,0,3,5,10,3170,1100,3100,5800,77
171000.0,4,2.0,1520,19672,1.0,0,0,3,6,1020,500,1810,7840,94
1360000.0,4,3.0,5430,108900,2.0,0,0,4,10,5430,0,3170,107076,27
323000.0,3,1.75,1950,15037,1.0,0,0,3,7,1950,0,1760,15181,26
491500.0,4,1.75,2190,125452,1.0,0,2,3,9,2190,0,3000,125017,46
226000.0,4,1.5,1200,10890,1.0,0,0,5,7,1200,0,1250,10139,42
580000.0,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1720,4000,88
640000.0,4,2.5,2320,11259,2.0,0,0,3,9,2320,0,2820,11770,32
619790.0,3,1.75,1040,5097,1.0,0,0,4,7,800,240,1630,5097,70
383962.0,4,2.5,2700,6998,2.0,0,0,3,8,2700,0,2350,10550,13
373000.0,3,2.0,1400,2445,1.0,0,0,3,7,840,560,1400,3200,12
541338.0,3,2.5,2060,8123,2.0,0,0,3,8,1010,1050,1760,6170,37
254922.0,2,1.0,780,8160,1.0,0,0,4,6,780,0,1310,8160,61
575000.0,3,2.25,2400,5000,1.5,0,0,4,7,1440,960,1630,5000,88
650000.0,4,3.0,2900,15535,1.0,0,2,4,7,1870,1030,2330,10217,53
269950.0,3,1.5,1740,9547,1.0,0,0,4,7,1740,0,1780,9936,52
270950.0,2,1.0,780,6250,1.0,0,0,3,6,780,0,1280,7100,73
495000.0,3,2.75,2430,14861,1.0,0,0,3,9,1530,900,2230,10300,26
794154.0,4,2.0,2210,8556,1.0,0,1,4,8,1210,1000,2190,7975,60
340768.0,3,1.5,1510,11200,1.0,0,0,4,8,1510,0,2110,12070,54
375000.0,2,1.0,900,5413,1.0,0,0,3,7,900,0,1280,6380,67
820000.0,4,2.5,3670,7000,2.0,0,0,3,10,3670,0,3680,7437,9
555000.0,2,2.25,1160,954,2.0,0,0,3,8,960,200,1160,1327,0
312500.0,2,1.5,1070,1200,2.0,0,0,3,7,1070,0,1070,1200,15
450000.0,2,1.0,950,4560,1.5,0,0,3,7,950,0,2040,4560,89
739000.0,3,2.75,2950,6667,2.0,0,0,3,9,2950,0,3340,6667,12
320000.0,3,2.0,1420,1716,2.0,0,0,3,7,1050,370,1420,8150,12
235000.0,3,1.0,1590,13000,1.5,0,0,3,6,1590,0,1460,8400,70
275500.0,4,1.0,1290,5000,1.5,0,0,3,7,1290,0,1440,2500,58
564000.0,2,2.0,1690,4500,1.0,0,0,3,8,1690,0,1640,4500,10
263000.0,4,1.75,1340,8700,1.5,0,0,3,6,1340,0,1240,8700,57
257000.0,3,1.75,1397,18000,1.0,0,0,3,7,1397,0,1950,31294,49
725000.0,4,2.5,3750,218506,2.0,0,0,3,10,3750,0,2540,39413,24
300000.0,3,2.25,2000,7560,1.0,0,0,3,7,1400,600,2040,6949,35
328000.0,3,2.0,2250,7904,1.5,0,0,3,8,2250,0,2460,8622,16
187500.0,3,1.0,840,8400,1.0,0,0,3,6,840,0,1030,8640,55
400000.0,3,1.0,1100,5100,2.0,0,0,4,7,1100,0,1540,5100,115
515000.0,3,1.5,1660,5100,1.0,0,0,4,7,1210,450,1440,5100,61
1410000.0,2,2.0,2180,18525,1.0,1,4,5,9,1580,600,2480,21503,63
235000.0,3,1.0,1460,8400,1.0,0,0,3,7,1460,0,1460,9600,57
669000.0,4,2.5,2470,4945,2.0,0,0,3,8,2470,0,2510,4988,2
282000.0,3,1.0,1250,13503,1.5,0,0,4,6,1250,0,1450,13503,84
663000.0,3,2.0,1480,3876,1.0,0,0,5,7,860,620,1660,3774,86
279900.0,3,3.25,2240,5000,2.0,0,0,3,9,1540,700,1800,7500,26
335000.0,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1410,7434,62
689000.0,4,2.75,3250,10000,2.0,0,0,3,9,3250,0,1620,10089,0
413100.0,3,2.25,1790,231303,1.0,0,0,3,7,1250,540,2090,93654,35
506950.0,3,2.5,2080,4931,2.0,0,0,3,8,2080,0,1890,4229,15
500000.0,3,2.5,1480,1171,3.0,0,0,3,8,1480,0,1480,1231,8
540000.0,5,3.0,3610,9775,2.0,0,0,3,8,3610,0,2800,8582,11
812000.0,3,2.5,2040,4559,2.0,0,0,3,9,2040,0,1500,4500,16
1200000.0,4,3.25,3850,19842,2.0,0,3,3,11,3180,670,4320,19500,25
370000.0,3,2.25,3230,35306,2.0,0,0,3,9,3230,0,2760,35285,27
338000.0,3,2.0,2440,23512,1.0,0,0,3,6,1640,800,1630,19613,81
185000.0,4,1.0,1490,6600,1.0,0,0,3,7,1490,0,1280,6600,45
450000.0,3,1.0,1150,35415,1.0,0,0,4,7,1010,140,2460,11781,64
451000.0,2,1.0,900,6000,1.0,0,0,3,7,900,0,1460,4800,70
785000.0,4,2.5,3210,24527,1.5,0,0,3,11,3210,0,3280,24527,31
850000.0,5,3.0,3900,5250,1.5,0,1,5,8,2620,1280,1950,5700,83
235000.0,3,1.0,1240,18000,1.0,0,0,2,7,1240,0,1240,18000,71
1150000.0,3,1.75,1760,6788,2.0,1,4,3,7,1760,0,1630,7588,75
377500.0,3,2.25,1410,1377,2.0,0,0,3,7,1290,120,1445,1370,9
825500.0,3,2.5,2780,11964,2.0,0,0,3,9,2780,0,1760,9640,5
1059500.0,5,3.25,3230,3825,2.0,0,0,3,9,2480,750,1480,5100,0
880000.0,5,3.5,4600,8764,2.0,0,0,3,10,3180,1420,3210,9431,7
413800.0,3,2.0,1440,4421,1.0,0,0,3,8,1440,0,1440,4157,7
504200.0,2,1.5,1200,1687,3.0,0,0,3,8,1200,0,1240,1296,6
421500.0,4,3.0,2793,5703,2.0,0,0,3,9,2793,0,2793,5704,6
855169.0,4,2.5,2970,5050,2.0,0,0,3,8,2970,0,2810,4998,1
380000.0,3,2.0,1440,3218,1.0,0,0,3,7,850,590,1170,5000,7
580000.0,3,2.25,1480,1026,3.0,0,0,3,8,1480,0,1570,1283,0
377000.0,3,2.5,1870,5333,2.0,0,0,3,8,1870,0,2100,3730,3
329900.0,4,2.75,2475,4000,2.0,0,0,3,7,2475,0,2475,4000,0
921800.0,4,2.5,2950,7024,2.0,0,0,3,10,2950,0,2950,6339,2
529500.0,3,2.25,1410,905,3.0,0,0,3,9,1410,0,1510,1352,1
363990.0,4,2.5,2240,3712,2.0,0,0,3,8,2240,0,2530,4315,0
834950.0,5,2.75,3230,6500,2.0,0,0,3,9,3230,0,3180,7624,1
399000.0,3,2.0,2100,31550,1.0,0,0,3,8,2100,0,1860,18452,4
338900.0,3,2.25,1936,9495,1.0,0,0,3,8,1936,0,1410,12770,1
419950.0,3,2.5,3120,6000,2.0,0,0,3,9,3120,0,2670,6000,8
493000.0,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,2070,4610,5
650000.0,4,2.5,3700,4500,2.0,0,0,3,9,3700,0,3050,5047,7
456000.0,3,2.5,2130,5205,2.0,0,0,3,8,2130,0,2250,5462,1
425000.0,3,2.25,1620,997,2.5,0,0,3,8,1540,80,1620,1068,4
348000.0,3,2.5,1490,2478,3.0,0,0,3,8,1490,0,1270,1156,6
1040890.0,5,4.0,4180,7232,2.0,0,0,3,9,4180,0,3570,6054,0
299000.0,2,2.5,1400,1262,2.0,0,0,3,8,1160,240,1060,1524,6
1264000.0,4,3.75,3490,9170,2.0,0,0,3,9,3490,0,1810,8470,2
155000.0,3,1.0,1300,6098,1.0,0,0,3,7,1300,0,1300,6849,1
319500.0,4,2.5,2730,4962,2.0,0,0,3,8,2730,0,2150,3802,9
274000.0,3,2.5,1830,2517,2.0,0,0,3,8,1830,0,1610,2762,9
429000.0,5,2.5,2340,4500,2.0,0,0,3,7,2340,0,2190,4500,5
267800.0,3,1.75,1410,1899,2.0,0,0,3,8,1410,0,1410,1811,0
369950.0,3,2.5,1930,8254,2.0,0,0,3,7,1930,0,1540,8849,1
480000.0,6,5.0,3028,18055,2.0,0,0,3,7,3028,0,1400,34575,10
440000.0,4,3.5,3180,4869,2.0,0,0,3,8,2390,790,2850,4500,7
839704.0,4,3.25,2950,4161,2.0,0,0,3,10,2210,740,2790,3693,1
535000.0,3,3.25,1430,1276,3.0,0,0,3,8,1430,0,1430,1243,8
290000.0,2,1.5,1020,1275,3.0,0,0,3,8,1020,0,980,1415,6
370000.0,3,2.5,1650,1793,3.0,0,0,3,8,1650,0,1650,1863,7
405000.0,3,2.0,1060,651,3.0,0,0,3,7,1060,0,1440,1501,8
499431.0,4,2.75,2620,6019,2.0,0,0,3,8,2620,0,2790,6716,1
275000.0,4,2.5,1830,3868,2.0,0,0,3,7,1830,0,2330,3868,7
320000.0,3,2.25,998,844,2.0,0,0,3,7,798,200,998,1110,7
425000.0,4,2.5,2070,4427,2.0,0,0,3,7,2070,0,2070,4556,7
1450000.0,4,3.5,2860,2199,3.0,0,0,3,10,2860,0,1990,1378,2
340000.0,3,2.0,1920,5688,1.0,0,3,3,9,1920,0,2384,4802,8
299900.0,3,2.5,1210,2046,2.0,0,0,3,9,920,290,1070,651,6
865950.0,5,3.5,4890,12039,2.0,0,0,3,9,3590,1300,4590,10079,0
720000.0,4,2.5,3420,17038,2.0,0,0,3,9,3420,0,2520,14190,7
460000.0,4,3.5,2870,3225,2.0,0,3,3,9,2070,800,1770,6450,8
375000.0,3,2.5,1600,2042,2.0,0,0,3,8,1600,0,1445,1370,9
386180.0,2,1.5,960,1829,2.0,0,0,3,7,960,0,1470,1829,10
280000.0,3,2.75,1740,5639,1.0,0,3,3,7,1740,0,2380,5331,5
359000.0,4,2.5,2575,4725,2.0,0,0,3,8,2575,0,2575,5323,3
785000.0,5,3.25,3660,11995,2.0,0,2,3,10,3660,0,3320,11241,8
425000.0,3,2.25,1420,1230,2.0,0,0,3,8,940,480,1400,1230,6
575000.0,5,2.5,3070,7200,2.0,0,0,3,8,3070,0,2590,7200,10
465000.0,3,2.5,1920,144619,1.0,0,0,3,8,1920,0,2010,48787,1
1850000.0,4,3.25,4160,10335,2.0,0,0,3,10,4160,0,1840,10333,1
720000.0,4,3.25,3276,10801,2.0,0,0,3,9,3276,0,2010,11656,7
390000.0,5,3.75,2890,5000,1.0,0,0,3,7,1310,1580,1930,5117,8
2205000.0,3,2.5,3430,10177,2.0,0,0,3,10,3430,0,3110,12339,1
1054690.0,4,3.5,3390,3979,2.0,0,0,3,9,2610,780,3350,4165,0
915000.0,6,3.75,2930,14980,2.0,0,3,3,9,2930,0,3210,10787,1
562000.0,2,2.25,1300,1314,3.0,0,0,3,8,1300,0,1300,1312,7
349000.0,2,1.75,1250,1208,2.0,0,0,3,7,1040,210,1250,1656,7
375000.0,4,2.5,2310,7800,2.0,0,0,3,8,2310,0,2310,7140,3
479950.0,2,2.25,1360,1336,3.0,0,0,3,8,1360,0,1280,1295,6
319000.0,4,2.5,2020,5100,2.0,0,0,3,7,2020,0,2300,5685,5
325000.0,3,1.5,1270,1067,3.0,0,0,3,8,1270,0,1090,1118,5
505657.0,4,2.75,2790,8092,2.0,0,0,3,8,2790,0,2790,6154,1
340000.0,4,2.5,2320,4142,2.0,0,0,3,7,2320,0,2150,4140,5
250000.0,3,2.5,1750,6351,2.0,0,0,3,7,1750,0,1398,6092,3
349500.0,4,2.5,2030,4596,2.0,0,0,3,8,2030,0,2040,4705,0
290750.0,3,2.5,1270,865,2.0,0,0,3,7,1080,190,1630,7752,7
715000.0,5,3.25,2710,2356,2.0,0,0,3,8,2230,480,2160,2108,2
